Date,Cumulative_energy_use_lower_bound,Cumulative_energy_use_estimate_bound,Cumulative_energy_use_upper_bound,Cumulative_renewable_energy_purchases,Data_storage_capacity_added_per_day,Data_storage_capacity,Energy_consumption_rate_lower_bound,Energy_consumption_rate_estimate_bound,Energy_consumption_rate_upper_bound,Energy_intensity_lower_bound,Energy_intensity_estimate_bound,Energy_intensity_upper_bound,Energy_used_to_seal_data_lower_bound,Energy_used_to_seal_data_estimate_bound,Energy_used_to_seal_data_upper_bound,Energy_used_to_store_data_lower_bound,Energy_used_to_store_data_estimate_bound,Energy_used_to_store_data_upper_bound,FIL_Open,FIL_High,FIL_Low,FIL_Close,FIL_AdjClose,FIL_Volume
2022-07-26,361550743.0865315,2116458132.7614973,5401025727.097392,2921704505.1809053,14217568,21614090573,29218.803140721233,143426.46250209093,431557.5048789631,1.451527690857657,7.125120112582528,21.438854477110212,3821.96662976,21731.12616096,35620.6948672,20939.7309471224,69623.3085537476,187984.2299405529,5.237746,5.307252,5.133182,5.307252,5.307252,153312731
2022-07-27,362251243.99972,2119893480.2217107,5411371463.745759,2922823892.6283107,14068160,21628231803,29187.57581549675,143139.44465446705,431072.4258517676,1.449028343127092,7.106212370459053,21.400755134591236,3781.8027712,21502.7605152,35246.368064,20953.4309707464,69668.8602838236,188107.2204602319,5.30909,5.64393,5.23094,5.64393,5.64393,169447682
2022-07-28,362958826.90297085,2123381147.6841197,5421824932.896827,2923943280.075716,14945888,21642808007,29482.66109102309,145319.4426961082,435561.2842177485,1.462692192529274,7.209580356334336,21.609042949902083,4017.75361216,22844.34143136,37445.4277952,20967.5523971816,69715.8131521484,188233.9940792811,5.64451,6.040747,5.560302,5.935979,5.935979,294740493
2022-07-29,363666380.59755296,2126867300.047948,5432277725.899287,2925062667.5231214,14887936,21657823640,29481.44390758336,145256.31372392815,435533.111089244,1.4616177452390708,7.201452086690224,21.59266438247529,4002.17495552,22755.76353792,37300.2348544,20982.099542432,69764.181509168,188364.589544172,5.935795,6.192302,5.807229,5.957067,5.957067,320543545
2022-07-30,364370409.56064254,2130325516.6410532,5442676561.787264,2926182054.9705267,14371808,21672567134,29334.578709855457,144092.32448250725,433284.8955826347,1.4533471672018936,7.138884579645626,21.46659005451568,3863.42942656,21966.87737376,36007.1277632,20996.3830394192,69811.6732520408,188492.8181345382,5.958374,8.819651,5.958374,8.047046,8.047046,1463241397
2022-07-31,365070006.7730196,2133749011.6412957,5453007627.658493,2927301442.417932,13739712,21686429888,29149.92073329459,142645.592922709,430461.1419417256,1.4432753209850577,7.062690351589097,21.31305770920773,3693.50937984,21000.73760064,34423.4744448,21009.8132754944,69856.3279552256,188613.3866649024,8.030223,10.617538,7.963793,9.83788,9.83788,1936604101
2022-08-01,365773958.39641035,2137204243.6561215,5463404856.479914,2928420829.8653374,14261312,21700408135,29331.35592577304,143967.96731225014,433217.9339616575,1.4513231002939728,7.1235723705169764,21.43573575702712,3833.72589184,21797.98755264,35730.2910848,21023.355401188,69901.354684462,188734.9596725355,9.825235,11.242048,8.401034,8.811206,8.811206,1494547956
2022-08-02,366480827.7384034,2140680309.7945132,5473846341.473091,2929540217.3127427,14592768,21714782143,29452.92842400011,144836.0550200668,435061.94266146177,1.4563738599754703,7.16178172426857,21.512728094160988,3922.82789376,22304.60810496,36560.7209472,21037.2809401384,69947.6562390316,188859.9747323139,8.812725,8.855004,7.712092,8.15643,8.15643,1119761019
2022-08-03,367179549.5336759,2144093513.8485415,5484163408.145629,2930659604.760148,13471328,21728992600,29113.4443001312,142216.8041239096,429877.8407465774,1.4386457467772933,7.027667295696784,21.24248580306533,3621.36239296,20590.52070816,33751.0651712,21051.04803088,69993.43096312,188983.56733998,8.161225,8.674715,7.943027,8.091404,8.091404,753411135
2022-08-04,367877337.23607856,2147498511.370592,5494466032.272084,2931778992.2075534,13300960,21742219719,29074.523306541298,141874.8656893672,429276.0671998933,1.4358484133896892,7.0065052710295515,21.199844052351423,3575.5640672,20330.1183312,33324.225184,21063.8624637672,70036.0381588428,189098.6075620587,8.091861,8.610686,7.888884,8.09992,8.09992,521361180
2022-08-05,368592761.5331772,2151035692.6402884,5505037284.45746,2932898379.6549587,15565792,21756602591,29809.387498808945,147382.51655205965,440468.9135336033,1.4711665560566156,7.273689515006443,21.738223725634143,4184.39620544,23791.84609824,38998.5352768,21077.7965901608,70082.3682661292,189223.6997147043,8.094916,8.397468,8.062176,8.344742,8.344742,441197263
2022-08-06,369308519.4526204,2154574040.6434264,5515613380.181185,2934017767.102364,15552864,21772349624,29823.288395129217,147431.1304756468,440670.7275713013,1.4707880698261964,7.270826239938898,21.732454189704782,4180.92090048,23772.08603808,38966.1454656,21093.0523157312,70133.0926088288,189360.6563848152,8.344032,9.474513,8.196617,9.464841,9.464841,853213474
2022-08-07,370012051.24673027,2158018621.039631,5526002875.42178,2935137154.5497694,13893568,21787145981,29313.862051860306,143524.1507284828,432895.69971496,1.4446830133463944,7.073339643735141,21.334516169261143,3734.86894976,21235.90188096,34808.9452672,21107.3870263928,70180.7546339972,189489.3447405513,9.458157,9.458157,8.680019,8.782747,8.782747,422489865
2022-08-08,370720072.9041116,2161495960.860091,5536460598.012144,2936256541.9971747,14432864,21801150983,29500.941135916273,144889.12547969577,435738.50846638856,1.4529688991969203,7.136022955468993,21.46082384515265,3879.84250048,22060.19963808,36160.0974656,21120.9550723304,70225.8675464396,189611.1504444459,8.785261,9.369516,8.626265,8.712517,8.712517,444481646
2022-08-09,371433056.66422576,2165009574.1370206,5546993736.247475,2937375929.44458,15031744,21815835059,29707.697024142257,146400.51810065735,438880.82979514456,1.4621671232512539,7.205608170157776,21.60103894388689,4040.83342208,22975.56975168,37660.5314176,21135.1810051592,70273.1678920508,189738.8622586407,8.713347,8.826665,7.946539,8.041505,8.041505,456956171
2022-08-10,372143038.6851988,2168499189.931564,5557480886.52272,2938495316.8919854,14583552,21830789993,29582.623356752913,145400.6240478998,436964.6627047535,1.4550137659686144,7.151492517036289,21.4919952098202,3920.35044864,22290.52172544,36537.6311808,21149.6693452184,70321.3407254516,189868.9298061189,8.040088,8.510378,7.765825,8.293769,8.293769,431276448
2022-08-11,372848952.66535777,2171956798.9331613,5567905804.561546,2939614704.3393908,13997696,21845078771,29413.120083436464,144067.00904335635,434371.65012609726,1.445730525350464,7.081264146037075,21.35048414288392,3762.86063872,21395.05840512,35069.8275584,21163.5123133448,70367.3677371452,189993.2035950183,8.293392,8.97387,8.272295,8.360317,8.360317,440521796
2022-08-12,373556698.23411584,2175427055.4947696,5578358427.374428,2940734091.786796,14187744,21859102788,29489.436785251393,144593.9902666454,435526.0165966477,1.4485517520833997,7.102606925549448,21.3934901169256,3813.94934208,21685.54107168,35545.9738176,21177.0987810144,70412.5419007056,190115.1746780724,8.358703,8.790492,8.203241,8.755224,8.755224,362119526
2022-08-13,374261925.03108495,2178877042.8912797,5588772437.808864,2941853479.2342014,13806112,21873192140,29384.48693622496,143749.44261211256,433917.1657177625,1.4424667601446104,7.056573531718314,21.30073223883364,3711.35902784,21102.22800864,34589.8330048,21190.748545232,70457.926521368,190237.713999222,8.755463,8.840183,8.310359,8.347149,8.347149,308188371
2022-08-14,374951733.0609357,2182209280.8230443,5598951210.173376,2942972866.681607,11734592,21886005210,28742.03274528784,138843.21975220644,424115.5698257847,1.4101030484673405,6.81173976686479,20.80738906721376,3154.49302144,17935.97183424,29399.8467968,21203.161847448,70499.199982452,190349.153112933,8.349312,8.725208,8.042533,8.238071,8.238071,333537515
2022-08-15,375649846.4644212,2185603291.398669,5609256399.340331,2944092254.129012,12781280,21898289021,29088.092789910865,141417.07746859096,429382.94146768254,1.4262804632347417,6.934123052273973,21.053992954603025,3435.8636896,19535.8030416,32022.218912,21215.0624035448,70538.7685944452,190455.9891023433,8.238657,8.520496,8.042961,8.473929,8.473929,327166697
2022-08-16,376351783.8773008,2189025132.2047205,5619619684.979116,2945211641.576417,13237632,21911039923,29247.427739738032,142576.66933732192,431803.62991875823,1.4332586001821648,6.986913151182839,21.160365679955703,3558.54023424,20233.32338304,33165.5632128,21227.4154774024,70579.8417999676,190566.8875223079,8.468077,8.773539,8.175755,8.427291,8.427291,425628930
2022-08-17,377056818.6122885,2192469243.726872,5630029978.527515,2946331029.023823,13595936,21924510456,29376.483789445505,143504.6150046959,433762.2944877018,1.4386984534997203,7.02806602577489,21.24328924927901,3654.85951552,20780.98029792,34063.2580544,21240.4657297728,70623.2330808672,190684.0447889688,8.426657,8.862559,8.076682,8.176953,8.176953,405716782
2022-08-18,377755442.95083857,2195863722.3708525,5640342350.173239,2947450416.471228,12706336,21937706618,29109.38154974531,141436.58049179992,429682.2110674436,1.4247597064266417,6.922618419601843,21.03081097243571,3415.71724352,19421.25338592,31834.4542144,21253.2501715184,70665.7405579016,190798.8157687314,8.179043,8.267327,7.076703,7.490127,7.490127,307861129
2022-08-19,378458625.56242394,2199291575.299752,5650724009.361091,2948569803.918633,13258688,21950582300,29299.311075672,142827.1744068284,432569.1945612707,1.4332146312280496,6.986580522939205,21.159695429785007,3564.20050816,20265.50684736,33218.3169152,21265.72413224,70707.21570476,190910.79943779,7.487707,7.543858,6.415601,6.472313,6.472313,546726899
2022-08-20,379162495.3403831,2202723470.6442456,5661115937.326672,2949689191.366039,13300608,21963996328,29327.943120449152,142995.60829197636,432997.0604951588,1.4337390459392232,6.990547757271334,21.167689457770248,3575.46944256,20329.58030976,33323.3432832,21278.7196425664,70750.4249717536,191027.4652635144,6.472174,6.70275,6.088339,6.249108,6.249108,308613756
2022-08-21,379863060.50735587,2206129238.8972178,5671457289.248687,2950808578.813444,12819392,21977075549,29190.249704187216,141906.98060242573,430889.7231059972,1.4261584481751304,6.933199999729464,21.05213299190485,3446.10895744,19594.05609024,32117.7047168,21291.3907918712,70792.5557584388,191141.2191723177,6.248938,6.527561,6.231859,6.415201,6.415201,227340316
2022-08-22,380564594.50705266,2209541236.120784,5681813213.561497,2951927966.260849,12900640,21989843192,29230.617952467328,142166.52085406653,431496.90643407847,1.427301539301009,6.941847564839126,21.069557946345032,3467.9500448,19718.2412208,32321.263456,21303.7600844096,70833.6828900704,191252.2631937816,6.414056,6.415247,6.045629,6.318515,6.318515,232443391
2022-08-23,381268741.5918833,2212971881.8543086,5692208771.494244,2953047353.708255,13197056,22002836669,29339.497295439694,142943.5414101294,433148.3086449288,1.4317719944553067,6.975666873852568,21.13770428711084,3547.63259392,20171.30418432,33063.9041024,21316.3481649272,70875.5374781828,191365.2713612937,6.319488,6.435048,6.131368,6.376111,6.376111,207326848
2022-08-24,381970880.4695246,2216386209.0752273,5702573515.736902,2954166741.15566,12886176,22015903126,29255.821161330783,142263.60411090017,431864.4034437484,1.4268412518261513,6.93836545757936,21.06254145562333,3464.06183232,19696.13343072,32285.0253504,21329.0069484688,70917.6271494712,191478.9142577598,6.375498,6.530439,6.19347,6.276423,6.276423,246562839
2022-08-25,382684723.7121595,2219887912.288672,5713116470.707597,2955286128.603065,14374720,22029469097,29743.50703205685,145904.26698984054,439289.8573761025,1.449732962339376,7.111542864570849,21.41149614849096,3864.2122304,21971.3282784,36014.423488,21342.1496611736,70961.3258552564,191596.9015773381,6.277163,6.481943,6.275923,6.363798,6.363798,209209416
2022-08-26,383404197.31584376,2223430924.4466543,5723745024.57348,2956405516.050471,15060544,22044385010,29978.10725020624,147625.47141057043,442856.48120219086,1.4601789772906923,7.190567705533181,21.570732215054075,4048.57543808,23019.58968768,37732.6869376,21356.600197688,71009.372994212,191726.629747473,6.362731,6.362731,5.599029,5.646423,5.646423,316005694
2022-08-27,384118801.80562186,2226935836.135757,5734299128.815015,2957524903.497876,14368064,22059061837,29775.22564515541,146037.9534911363,439754.4102968424,1.4493320400696035,7.108509859280824,21.40538460398967,3862.42296448,21961.15478208,35997.7475456,21370.8191076856,71056.6499893444,191854.2785149401,5.647448,5.858791,5.605547,5.830761,5.830761,212303548
2022-08-28,384824665.62228274,2230373435.1607776,5744719779.732108,2958644290.945281,13170240,22072848723,29411.027716378034,143233.26195174432,434193.84953447746,1.4307102332918165,6.967634575653126,21.121519103374112,3540.4239168,20130.3167328,32996.719296,21384.1758428424,71101.0603065276,191974.1871985479,5.830563,5.876063,5.614882,5.615007,5.615007,157396573
2022-08-29,385535041.84080595,2233844014.993725,5755209010.6506,2959763678.3926864,13714624,22086263417,29599.04592204213,144607.461010669,437051.35212750896,1.438981911830798,7.03021040807161,21.24761020706873,3686.76522368,20962.39134528,34360.6189696,21397.1719983896,71144.2717188404,192090.8588166741,5.615649,6.036618,5.552846,6.021931,6.021931,186036630
2022-08-30,386255389.1195801,2237388796.888068,5765850019.171452,2960883065.840092,14972928,22100539885,30014.51014374664,147699.21063022353,443375.4247513103,1.4582374474067297,7.175879894820787,21.541136088370568,4025.02250496,22885.67126016,37513.1738112,21411.003040588,71190.259077562,192215.0255418105,6.021465,6.065455,5.601415,5.706767,5.706767,195454699
2022-08-31,386973448.1455775,2240914989.81904,5776455917.939596,2962002453.287497,14618912,22115368425,29919.1653276964,146924.6713165425,441912.5167401763,1.452630520737901,7.133463098525107,21.45566570062816,3929.85592384,22344.56842464,36626.2221248,21425.36893014,71238.02477061,192343.9938027525,5.707748,5.88168,5.698984,5.744146,5.744146,183454088
2022-09-01,387697112.7139165,2244482300.7826786,5787147036.707925,2963122567.863406,15301344,22130320943,30152.731423916914,148637.9210838764,445463.353258647,1.462981441664972,7.21176854647704,21.61345218106248,4113.30729408,23387.64526368,38335.9872576,21439.8549295784,71286.1898215916,192474.0403375539,5.742991,5.803291,5.61476,5.769775,5.769775,167138976
2022-09-02,388410378.61665696,2247969684.073201,5797679415.1418,2964242682.439315,13882720,22144943937,29719.44988234741,145307.6046837751,438849.1660511513,1.4410068689147157,7.045529351444554,21.27847807414578,3731.9527904,21219.3210384,34781.766688,21454.0216861656,71333.2934098644,192601.2209032701,5.769031,5.959789,5.708546,5.830133,5.830133,215076713
2022-09-03,389127749.808947,2251486908.7269487,5808274156.996219,2965362797.015224,14371136,22159049956,29890.504924733505,146550.9936774939,441447.6441812673,1.4483782175631617,7.101294124646215,21.390844806293323,3863.24877952,21965.85024192,36005.4441344,21467.6875973728,71378.7317182672,192723.9051823188,5.830165,6.593047,5.805096,6.518859,6.518859,471942594
2022-09-04,389839789.5877741,2254962592.6974225,5818787412.207257,2966482911.591132,13620320,22173063709,29668.360681541457,144820.13362783435,438052.36387787136,1.4367053705960289,7.012988212826796,21.21290726309604,3661.4144224,20818.2505104,34124.349728,21481.2641212792,71423.8728194308,192845.7869962857,6.518675,6.588631,6.16231,6.263213,6.263213,206437211
2022-09-05,390549249.3018407,2258417594.7785115,5829261129.793525,2967603026.167041,13232768,22186561712,29560.856942807808,143958.3891418974,436404.9610412068,1.4306285428447425,6.967016581650799,21.120273837545135,3557.23269376,20225.88890496,33153.3769472,21494.3409865856,71467.3525866944,192963.1831777776,6.263988,6.311159,5.937365,6.129818,6.129818,194588259
2022-09-06,391257255.90126747,2261860478.7876797,5839712495.619241,2968723140.7429495,12994848,22199615560,29500.30986078784,143453.47003415824,435473.6365771328,1.426858786490063,6.938498108550417,21.062808749028797,3493.27503936,19862.23532256,32557.2921792,21506.987554528,71509.401641872,193076.716409988,6.132734,6.279106,5.593717,5.60813,5.60813,269790495
2022-09-07,391959292.3319992,2265257109.2229123,5850072659.026525,2969843255.3188586,12165120,22212244123,29251.550604419634,141526.23972458992,431673.531945808,1.4140225150999182,6.841390808792276,20.867136296420856,3270.2275584,18594.0209664,30478.491648,21519.2221063624,71550.0807690076,193186.5508109679,5.605079,5.93789,5.556996,5.853741,5.853741,191565230
2022-09-08,392665271.7676316,2268682507.2517705,5860492739.480139,2970963369.8947678,12638656,22224564033,29415.843746486673,142724.88835308875,434170.07774775906,1.4211762116886872,6.8955090287886005,20.976185202773223,3397.52350592,19317.80653632,31664.8887424,21531.1576351704,71589.7656630996,193293.7007642109,5.854644,5.945355,5.724627,5.861864,5.861864,183666019
2022-09-09,393372733.62472206,2272118022.5214424,5870935221.900297,2972083484.470676,12787488,22237298045,29477.61170678408,143146.439706085,435103.4937134185,1.4233448909645214,6.911915240695229,21.009243929869648,3437.53252416,19545.29178336,32037.7724352,21543.494345996,71630.784462554,193404.4522867785,5.861883,6.452543,5.858764,6.384137,6.384137,338433960
2022-09-10,394074771.2557824,2275511428.109638,5881294826.613198,2973203599.0465846,12030048,22249766968,29251.60025551091,141391.8714134941,431650.25238427374,1.4116402503650325,6.823368807801288,20.830821733627,3233.91750336,18387.56746656,30140.0822592,21555.5742385984,71670.9493573216,193512.8982507864,6.384146,6.537481,6.22962,6.363796,6.363796,244893720
2022-09-11,394780771.0582976,2278933758.7811594,5891714642.772896,2974323713.6224937,12506624,22261941935,29416.69201216344,142597.08210569413,434159.0648864897,1.4188309640466503,6.87776706471972,20.940434917963675,3362.03066368,19115.99958528,31334.0957696,21567.369346628,71710.167361022,193618.7875912755,6.36275,6.956236,6.195825,6.404723,6.404723,333184718
2022-09-12,395488069.0198701,2282364826.7818,5902154054.543174,2975443828.1984024,12631840,22274512816,29470.782309030143,142961.13719328775,434975.54924365185,1.4206376504214608,6.891434774760688,20.96797552873044,3395.6912288,19307.3884848,31647.811936,21579.5480161408,71750.6606828992,193728.1203145968,6.404843,6.740766,6.342525,6.54175,6.54175,352722962
2022-09-13,396200768.9445604,2285835636.9837976,5912675612.296422,2976563942.7743115,13294400,22287559279,29695.865884244336,144617.06070249825,438398.30161908607,1.43064984373823,6.96717772441462,21.1205985422779,3573.800608,20320.091568,33307.78976,21592.1874294952,71792.6859495148,193841.5893172467,6.542498,6.549478,5.832207,5.934766,5.934766,316015319
2022-09-14,396913703.6201249,2289307082.39904,5923200545.02809,2977684057.35022,13277536,22300794795,29705.64712540088,144643.5279604112,438538.9256413602,1.43027170200587,6.964317055499228,21.114834257778504,3569.26722752,20294.31544992,33265.5386944,21605.009997396,71835.320193654,193956.7025705535,5.86559,5.994575,5.772174,5.959262,5.959262,202725431
2022-09-15,397635452.349792,2292844020.0852094,5933859625.853128,2978804171.926129,14385664,22314570885,30072.90235444424,147372.36999448194,444128.43469136127,1.4470604518207768,7.09132513372452,21.370757161919187,3867.15419648,21988.05585408,36041.8425856,21618.356273388,71879.695734762,194076.5173581105,5.959139,5.968414,5.656821,5.714375,5.714375,208539536
2022-09-16,398357645.9567969,2296383083.4889717,5944525267.101366,2979924286.5020375,14392256,22328956619,30091.438927880496,147460.9415454252,444401.78568871936,1.4470195393596508,7.091015628066245,21.37013350405411,3868.92625792,21998.13152832,36058.3581824,21632.2931724872,71926.0350611228,194201.6344024287,5.714489,5.844834,5.660451,5.823905,5.823905,169713207
2022-09-17,399079578.0144592,2299918925.1674423,5955186699.550263,2981044401.077946,14305920,22343379769,30080.540806836496,147326.7031932554,444226.4186475427,1.4455617317864984,7.079987210802919,21.347911102034143,3845.7174144,21866.1695424,35842.051968,21646.2663202072,71972.4949119028,194327.0768649237,5.824489,5.934846,5.807498,5.912122,5.912122,116137785
2022-09-18,399797378.06782013,2303422298.0170207,5965784928.613984,2982164515.6538553,13712576,22357414944,29908.372368119297,145973.83670844248,441592.9415025028,1.436385663541747,7.010569606378604,21.208033740129284,3686.21468032,20959.26103872,34355.4879104,21659.8635977472,72017.7050176128,194449.1449924512,5.910548,5.913881,5.168639,5.251811,5.251811,193418125
2022-09-19,400517924.550742,2306945258.996648,5976424811.639695,2983284630.229764,14023616,22371210753,30022.80776813915,146790.00806738125,443328.5247003411,1.4409923866208325,7.045419791868368,21.278257310196704,3769.82845312,21434.67634752,35134.7675264,21673.2289775064,72062.1440775636,194569.1312820669,5.251478,5.516106,5.195176,5.480259,5.480259,200955000
2022-09-20,401232195.8039835,2310419562.3292384,5986968824.778032,2984404744.8056726,13149792,22384956016,29761.337519014145,144762.60814825734,439333.94199108065,1.4275655850967424,6.943845089934757,21.07358298499384,3534.92708544,20099.06257824,32945.4888768,21686.5453883008,72106.4203187392,194688.6779579568,5.481144,5.506625,5.283377,5.314151,5.314151,165224729
2022-09-21,401946491.19363,2313892920.207104,5997513004.582776,2985524859.3815813,13105792,22398044635,29762.34308443704,144723.21430410814,439340.886219916,1.4267795725373245,6.937898849402662,21.06160123417171,3523.09900544,20031.80989824,32835.2512768,21699.225642388,72148.581378262,194802.5136039855,5.314584,5.578949,5.132123,5.279063,5.279063,237611667
2022-09-22,402657569.1358496,2317340828.1562605,6008007940.218685,2986644973.9574904,12636768,22410917811,29628.281515887025,143662.80170327253,437289.0436678839,1.419536910765837,6.883107601515007,20.95119616799925,3397.01597376,19314.92078496,31660.1585472,21711.6971752968,72190.0484527932,194914.4754776103,5.272296,5.549205,5.240287,5.520966,5.520966,198008924
2022-09-23,403372254.4029465,2320814933.5613065,6018557670.379991,2987765088.5333986,13064928,22423593589,29778.587868500177,144754.36136540349,439572.1508863227,1.4259318038011937,6.931485419031578,21.048678089841,3512.11394496,19969.35050016,32732.8706112,21723.9774690232,72230.8796688868,195024.7205216097,5.521108,5.811245,5.348031,5.702567,5.702567,224932132
2022-09-24,404089031.83746046,2324303720.102928,6029139088.642643,2988885203.109308,13291808,22436895202,29865.762119943967,145366.07485955456,440892.4894988604,1.4292582643502396,6.956650328050085,21.099385703785277,3573.10382656,20316.12977376,33301.2957632,21736.8640716976,72273.7268246824,195140.4086403546,5.70451,5.785751,5.533105,5.574241,5.574241,168067498
2022-09-25,404804832.4935865,2327783984.2449384,6039705414.927121,2990005317.6852164,13116128,22450040470,29825.06254882928,145010.97528601467,440263.6562568968,1.42647480323647,6.93559324811428,21.05695541804916,3525.87752896,20047.60816416,32861.1470912,21749.599207336,72316.070361964,195254.736979731,5.573953,5.873089,5.525808,5.717006,5.717006,194016960
2022-09-26,405517479.5161388,2331239279.728954,6050223469.544328,2991125432.2611246,12655424,22462930936,29693.659913162624,143970.61561214743,438252.3346421965,1.4193750872152402,6.881883394924313,20.94872937604132,3402.03107968,19343.43592128,31706.8992896,21762.0874907968,72357.5931310432,195366.8492296728,5.717628,5.77853,5.536436,5.688375,5.688375,200487735
2022-09-27,406226140.9311319,2334663357.0464,6060680577.96381,2992245546.837034,12087296,22475305158,29527.591406392672,142669.85999854928,435712.9070917117,1.4106598167251807,6.815951758062752,20.815876283418117,3249.30691072,18475.06931712,30283.5113984,21774.0756370704,72397.4529749496,195474.4715506734,5.68919,6.121753,5.613315,5.73376,5.73376,292625181
2022-09-28,406936461.84651846,2338098941.0616918,6071162796.601303,2993365661.412943,12261472,22487461002,29596.737723697566,143149.30533534737,436759.16698648455,1.4131988998253844,6.835160101064255,20.854581340555935,3296.12890304,18741.29210784,30719.8919488,21785.8522187376,72436.6093796424,195580.1945726946,5.732166,6.039844,5.568056,5.862675,5.862675,221149106
2022-09-29,407654235.49877685,2341589809.8733897,6081758427.896706,2994485775.9888515,13194592,22500180260,29907.27093164704,145452.83633977064,441484.6987441491,1.427219127577286,6.941224114327999,21.06830168558095,3546.97022144,20167.53803424,33057.7307968,21798.174635888,72477.580653512,195690.817775298,5.862733,5.938479,5.677458,5.781772,5.781772,154368757
2022-09-30,408371970.3214057,2345079248.8229494,6092353264.576958,2995605890.56476,13141984,22513362403,29905.65288918955,145393.25887352703,441451.589534539,1.42630628452329,6.934318392145732,21.054386566946214,3532.82813888,20087.12828448,32925.9267136,21810.9454960264,72520.0429725436,195805.4668276119,5.782179,5.827475,5.631626,5.684224,5.684224,154763364
2022-10-01,409091699.5645591,2348582628.0914154,6102978299.08108,2995607972.5319734,13355968,22526679663,29988.75431882379,145974.10499488248,442709.8331922051,1.429424142549975,6.95790520834791,21.101914303655892,3590.35131776,20414.19640896,33462.0422272,21823.8472575144,72562.9405304556,195921.2910330099,5.682248,5.693826,5.498714,5.517215,5.517215,108329989
2022-10-02,409796517.56823355,2351972130.065556,6113375838.00527,2995610054.4991865,11352480,22539113879,29367.447295498736,141229.22241023663,433230.8413664255,1.3990370958936613,6.728025053999913,20.63870284870663,3051.7736736,17351.9251056,28442.503392,21835.8935259752,72602.9936270348,196029.4351398267,5.517541,5.565425,5.36073,5.377714,5.377714,124553326
2022-10-03,410499599.8311165,2355347555.805406,6123746748.969728,2995612136.4664,11084960,22550079853,29295.124044367953,140642.71327288324,432121.341798729,1.3949130171936468,6.696826107329469,20.575836571619377,2979.8589472,16943.0288112,27772.258784,21846.5173615864,72638.3172224836,196124.8095054969,5.376906,5.540917,5.334131,5.525445,5.525445,113370795
2022-10-04,411208517.3405842,2358766125.13321,6134206432.85706,2995614218.433613,11809600,22561692948,29538.26126402643,142440.36107867325,435820.216959116,1.4057662516959224,6.77893159295881,20.741280176638494,3174.656672,18050.619312,29587.77184,21857.7681280224,72675.7253240976,196225.8120766404,5.525148,5.638615,5.498164,5.603505,5.603505,121038093
2022-10-05,411918346.7982737,2362190578.421066,6144679837.2218075,2995616300.4008255,11886944,22573470532,29576.25931422829,142685.52590017268,436391.90387823776,1.4068402365572268,6.78705636429564,20.757651694931305,3195.44828608,18168.83729568,29781.5494976,21869.1782514016,72713.6632776784,196328.2452579636,5.603872,5.642376,5.455501,5.587211,5.587211,103194408
2022-10-06,412623817.55246365,2365581054.92414,6155086619.38021,2995618382.368039,11272480,22585103266,29394.645018886946,141269.82796928153,433615.97575284686,1.3974813126458687,6.716255443837411,20.61498693350281,3030.2680736,17229.6475056,28242.071392,21880.4480441008,72751.1346404392,196429.4186353818,5.587238,5.646243,5.482439,5.487322,5.487322,113636252
2022-10-07,413336436.8843462,2369024608.985183,6165602194.376246,2995620464.335252,12169568,22596734535,29692.50483097624,143481.39078961013,438149.0148312191,1.4109155571553575,6.817886452481297,20.819774717447963,3271.42326976,18600.81960096,30489.6356672,21891.716417508,72788.601284142,196530.5792712555,5.487314,5.527579,5.406117,5.471751,5.471751,81383128
2022-10-08,414047547.4598796,2372455702.400668,6176094583.400593,2995622546.302465,11927616,22608879138,29629.639333576994,142962.1977897476,437182.9315509218,1.4071720578586564,6.789566615879193,20.76270988401946,3206.38173312,18231.00322752,29883.4491264,21903.4821088944,72827.7214793256,196636.2045269274,5.471982,5.495671,5.364023,5.397412,5.397412,62993097
2022-10-09,414761989.9041699,2375910961.223169,6186637577.189357,2995624628.2696786,12321760,22620953704,29768.468256529537,143969.08882828392,439291.4652368325,1.4130106900753738,6.8337362810112054,20.851712324915027,3312.3355232,18833.4405072,30870.937504,21915.1799484352,72866.6160713248,196741.2206497992,5.397546,5.46044,5.386677,5.431464,5.431464,61491538
2022-10-10,415474201.4936544,2379348294.41621,6197146377.067683,2995626710.2368917,11984864,22633123909,29675.515068552657,143222.18838758877,437866.7173999372,1.4078410830939976,6.794627839041234,20.77290831350704,3221.77114048,18318.50507808,30026.8782656,21926.9704430392,72905.8187356708,196847.0685737457,5.430828,5.476466,5.156107,5.156588,5.156588,103246298
2022-10-11,416184413.2625621,2382769475.5265574,6207624509.4742365,2995628792.204105,11679392,22644995456,29592.188391151103,142549.1856553783,436588.9046537988,1.4031519856563848,6.759154485710688,20.701429052259908,3139.65415744,17851.60029024,29261.5487168,21938.4715977728,72944.0593628672,196950.3189794688,5.15451,5.22319,5.039424,5.129609,5.129609,113443920
2022-10-12,416897289.59810096,2386209810.6826334,6218143080.985028,2995630874.1713176,11987424,22656642177,29703.21282769397,143347.27017467687,438273.86876455066,1.4076923522517932,6.793502679714336,20.770641103054096,3222.45931968,18322.41796128,30033.2920896,21949.7549410776,72981.5757805524,197051.6140060221,5.130931,5.217824,5.116322,5.145176,5.145176,79402437
